"Bat.species","Bat.family","Link","Continent","Country","Reference"
"Myotis nattereri","Vespertilionidae","https://doi.org/10.1016/j.meegid.2015.11.010","Europe","Germany","Fischer 2016 IGE https://doi.org/10.1016/j.meegid.2015.11.010"
"Myotis nattereri","Vespertilionidae","https://doi.org/10.1089/vbz.2014.1637","Europe","Hungary","Kemenesi 2014 VBZD https://doi.org/10.1089/vbz.2014.1637"
"Myotis nattereri","Vespertilionidae","https://doi.org/10.3390/v10090486","Europe","Denmark","Lazov 2018 Viruses https://doi.org/10.3390/v10090486"
"Myotis nattereri","Vespertilionidae","https://doi.org/10.3390/v9120364","Europe","France","Monchatre-Leroy 2017 Viruses https://doi.org/10.3390/v9120364"
"Myotis nattereri","Vespertilionidae","https://doi.org/10.1186/s12917-017-1307-x","Europe","Italy","Rizzo 2017 BMC Veterinary Research https://doi.org/10.1186/s12917-017-1307-x"
"Myotis nigricans","Vespertilionidae","https://doi.org/10.1016/j.meegid.2016.07.034","America","Brazil","Goes 2016 IGE https://doi.org/10.1016/j.meegid.2016.07.034"
"Myotis occultus","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1309.070491","America","USA","Dominguez 2007 EID https://dx.doi.org/10.3201%2Feid1309.070491"
"Myotis oxygnathus","Vespertilionidae","https://doi.org/10.1186/s12917-017-1307-x","Europe","Italy","Rizzo 2017 BMC Veterinary Research https://doi.org/10.1186/s12917-017-1307-x"
"Myotis pequinius","Vespertilionidae","https://doi.org/10.1111/zph.12358","Asia","China","Han 2017 ZPH https://doi.org/10.1111/zph.12358"
"Myotis petax","Vespertilionidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Myotis petax","Vespertilionidae","https://doi.org/10.1111/tbed.13653","Asia","South Korea","Lo 2020 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.13653"
"Myotis pilosus","Vespertilionidae","http://data.predict.global/","Asia","China, Lao PDR","PREDICT database http://data.predict.global/"
"Myotis punicus","Vespertilionidae","https://doi.org/10.1016/j.virol.2018.01.014","Africa","Morocco, Tunisia","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Myotis ricketti","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Myotis ricketti","Vespertilionidae","https://doi.org/10.1111/zph.12358","Asia","China","Han 2017 ZPH https://doi.org/10.1111/zph.12358"
"Myotis ricketti","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Myotis ricketti","Vespertilionidae","https://doi.org/10.1007/s12250-017-3976-9","Asia","China","Liang 2017 Virologica Sinica https://doi.org/10.1007/s12250-017-3976-9"
"Myotis ricketti","Vespertilionidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Myotis ricketti","Vespertilionidae","https://doi.org/10.1016/j.virol.2006.02.041","Asia","China","Woo 2006 Virology https://doi.org/10.1016/j.virol.2006.02.041"
"Myotis ricketti","Vespertilionidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Myotis ricketti","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Myotis ricketti","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Myotis ricketti","Vespertilionidae",NA,"Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Myotis riparius","Vespertilionidae","https://doi.org/10.1016/j.meegid.2016.07.034","America","Brazil","Goes 2016 IGE https://doi.org/10.1016/j.meegid.2016.07.034"
"Myotis siligorensis","Vespertilionidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Myotis siligorensis","Vespertilionidae","http://data.predict.global/","Asia","China, Laos","PREDICT database http://data.predict.global/"
"Myotis siligorensis","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Myotis velifer","Vespertilionidae","https://doi.org/10.1099/vir.0.049759-0","America","Mexico","Anthony 2013 J Gen Virol https://doi.org/10.1099/vir.0.049759-0"
"Myotis velifer","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Myotis volans","Vespertilionidae","https://doi.org/10.1371/journal.pone.0019156","America","USA","Osborne 2011 PLoS ONE https://doi.org/10.1371/journal.pone.0019156"
"Myotis welwitschii","Vespertilionidae","http://data.predict.global/","Africa","Rwanda, Uganda","PREDICT database http://data.predict.global/"
"Neoromicia capensis","Vespertilionidae","https://doi.org/10.1128/JVI.01498-14","Africa","South Africa","Corman 2014 J Virol https://doi.org/10.1128/JVI.01498-14"
"Neoromicia capensis","Vespertilionidae","https://doi.org/10.1089/vbz.2012.1101","Africa","South Africa","Geldenhuys 2013 VBZD https://doi.org/10.1089/vbz.2012.1101"
"Neoromicia capensis","Vespertilionidae","https://dx.doi.org/10.1371%2Fjournal.pone.0194527","Africa","South Africa","Geldenhuys 2018 PLoS ONE https://dx.doi.org/10.1371%2Fjournal.pone.0194527"
"Neoromicia cf. zuluensis","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1910.130946","Africa","South Africa","Ithete 2013 Emerging Infectious Diseases https://dx.doi.org/10.3201%2Feid1910.130946"
"Neoromicia somalica","Vespertilionidae","http://data.predict.global/","Africa","Guinea, Ivory Coast, Sierra Leone","PREDICT database http://data.predict.global/"
"Nyctalus lasiopterus","Vespertilionidae","https://doi.org/10.1007/s00705-011-1057-1","Europe","Spain","Falcon 2011 Archives of Virology https://doi.org/10.1007/s00705-011-1057-1"
"Nyctalus leisleri","Vespertilionidae","https://doi.org/10.1128/JVI.00650-10","Europe","Bulgaria","Drexler 2010 Journal of Virology https://doi.org/10.1128/JVI.00650-10"
"Nyctalus noctula","Vespertilionidae","https://doi.org/10.1371/journal.pone.0252534","Europe","Switzerland","Hardmeier 2021 PLOS ONE https://doi.org/10.1371/journal.pone.0252534"
"Nyctalus noctula","Vespertilionidae","https://doi.org/10.3390/v5112679","Europe","Italy","Lelli 2013 Viruses https://doi.org/10.3390/v5112679"
"Nyctalus noctula","Vespertilionidae","https://doi.org/10.1089/vbz.2009.0173","Europe","Netherlands","Reusken 2010 VBZD https://doi.org/10.1089/vbz.2009.0173"
"Nyctalus plancyi","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Nyctalus velutinus","Vespertilionidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Nyctophilus geoffroyi","Vespertilionidae","https://doi.org/10.3390/v11121157","Oceania","Australia","Prada 2019 Viruses https://doi.org/10.3390/v11121157"
"Nyctophilus gouldi","Vespertilionidae","https://doi.org/10.3390/v11121157","Oceania","Australia","Prada 2019 Viruses https://doi.org/10.3390/v11121157"
"Perimyotis subflavus","Vespertilionidae","https://doi.org/10.1128/JVI.00906-12","America","USA","Huynh 2012 Journal of Virology https://doi.org/10.1128/JVI.00906-12"
"Pipistrellus abramus","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Pipistrellus abramus","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.1128/JVI.01055-13","Asia","China","Lau 2013 J Virol https://doi.org/10.1128/JVI.01055-13"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.1093/infdis/jiy018","Asia","China","Lau 2018 JID https://doi.org/10.1093/infdis/jiy018"
"Pipistrellus abramus","Vespertilionidae","https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm","Asia","China","Lau 2021 Hong Kong Medical Journal https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.1007/s00248-017-1033-8","Asia","South Korea","Lee 2017 Microbial Ecology https://doi.org/10.1007/s00248-017-1033-8"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Pipistrellus abramus","Vespertilionidae","http://doi.org/10.1128/JVI.00116-18","Asia","China","Luo 2018 J Virol http://doi.org/10.1128/JVI.00116-18"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.1016/j.virol.2006.02.041","Asia","China","Woo 2006 Virology https://doi.org/10.1016/j.virol.2006.02.041"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Pipistrellus abramus","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Pipistrellus cf. hesperidus","Vespertilionidae","https://doi.org/10.1128/mBio.00373-17","Africa","Uganda","Anthony 2017 mBio https://doi.org/10.1128/mBio.00373-17"
"Pipistrellus cf. hesperidus","Vespertilionidae","https://doi.org/10.1186/s42522-019-0008-8","Africa","Rwanda, Tanzania, Uganda","Montecino-Latorre 2020 One Health Outlook https://doi.org/10.1186/s42522-019-0008-8"
"Pipistrellus coromandra","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Pipistrellus coromandra","Vespertilionidae","https://doi.org/10.1016/j.meegid.2016.11.029","Asia","Laos, Cambodia","Lacroix 2017 IGE https://doi.org/10.1016/j.meegid.2016.11.029"
"Pipistrellus coromandra","Vespertilionidae",NA,"Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Pipistrellus deserti","Vespertilionidae","https://dx.doi.org/10.3201%2Feid2201.151397","Africa","Egypt","Shehata 2016 EID https://dx.doi.org/10.3201%2Feid2201.151397"
"Pipistrellus hesperidus","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Pipistrellus inexspectatus","Vespertilionidae","https://doi.org/10.1101/2021.09.03.458874","Africa","Cameroon","Ntumvi 2021 bioRxiv https://doi.org/10.1101/2021.09.03.458874"
"Pipistrellus kuhlii","Vespertilionidae","https://doi.org/10.1016/j.virusres.2018.11.007","Europe","Italy","De Sabato 2018 Virus Research https://doi.org/10.1016/j.virusres.2018.11.007"
"Pipistrellus kuhlii","Vespertilionidae","https://doi.org/10.1007/s00705-011-1057-1","Europe","Spain","Falcon 2011 Archives of Virology https://doi.org/10.1007/s00705-011-1057-1"
"Pipistrellus kuhlii","Vespertilionidae","https://doi.org/10.3390/v5112679","Europe","Italy","Lelli 2013 Viruses https://doi.org/10.3390/v5112679"
"Pipistrellus kuhlii","Vespertilionidae","https://doi.org/10.3390/v13010004","Europe","Italy","Leopardi 2020 Viruses https://doi.org/10.3390/v13010004"
"Pipistrellus kuhlii","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1911.131172","Asia","Saudi Arabia","Memish 2013 EID https://dx.doi.org/10.3201%2Feid1911.131172"
"Pipistrellus kuhlii","Vespertilionidae","https://doi.org/10.1186/s12985-017-0907-1","Europe","Italy","Moreno 2017 Virology J https://doi.org/10.1186/s12985-017-0907-1"
"Pipistrellus kuhlii","Vespertilionidae","https://doi.org/10.1186/s12917-017-1307-x","Europe","Italy","Rizzo 2017 BMC Veterinary Research https://doi.org/10.1186/s12917-017-1307-x"
"Pipistrellus minus","Vespertilionidae","http://doi.org/10.1128/JVI.00116-18","Asia","China","Luo 2018 J Virol http://doi.org/10.1128/JVI.00116-18"
"Pipistrellus nathusii","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1903.121503","Europe","Germany, Romania, Ukraine","Annan 2013 EID https://dx.doi.org/10.3201%2Feid1903.121503"
"Pipistrellus nathusii","Vespertilionidae","https://doi.org/10.1016/j.meegid.2015.11.010","Europe","Germany","Fischer 2016 IGE https://doi.org/10.1016/j.meegid.2015.11.010"
"Pipistrellus nathusii","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1404.071439","Europe","Germany","Gloza-Rausch 2008 EID https://dx.doi.org/10.3201%2Feid1404.071439"
"Pipistrellus pipistrellus","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1903.121503","Europe","Netherlands, Germany, Romania","Annan 2013 EID https://dx.doi.org/10.3201%2Feid1903.121503"
"Pipistrellus pipistrellus","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Pipistrellus pipistrellus","Vespertilionidae","https://doi.org/10.3390/v7122937","Europe","France","Goffard 2015 Viruses https://doi.org/10.3390/v7122937"
"Pipistrellus pipistrellus","Vespertilionidae","https://doi.org/10.1371/journal.pone.0252534","Europe","Switzerland","Hardmeier 2021 PLOS ONE https://doi.org/10.1371/journal.pone.0252534"
"Pipistrellus pipistrellus","Vespertilionidae","https://doi.org/10.1038/s41598-021-86435-4","Europe","Germany","Kohl 2021 Scientific Reports https://doi.org/10.1038/s41598-021-86435-4"
"Pipistrellus pipistrellus","Vespertilionidae","http://doi.org/10.1128/JVI.00116-18","Asia","China","Luo 2018 J Virol http://doi.org/10.1128/JVI.00116-18"
"Pipistrellus pipistrellus","Vespertilionidae","https://doi.org/10.3390/v9120364","Europe","France","Monchatre-Leroy 2017 Viruses https://doi.org/10.3390/v9120364"
"Pipistrellus pipistrellus","Vespertilionidae","https://doi.org/10.1089/vbz.2009.0173","Europe","Netherlands","Reusken 2010 VBZD https://doi.org/10.1089/vbz.2009.0173"
"Pipistrellus pipistrellus","Vespertilionidae","https://doi.org/10.1186/s12917-017-1307-x","Europe","Italy","Rizzo 2017 BMC Veterinary Research https://doi.org/10.1186/s12917-017-1307-x"
"Pipistrellus pipistrellus","Vespertilionidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Pipistrellus pygmaeus","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1903.121503","Europe","Germany, Romania, Ukraine","Annan 2013 EID https://dx.doi.org/10.3201%2Feid1903.121503"
"Pipistrellus pygmaeus","Vespertilionidae","https://doi.org/10.1016/j.meegid.2015.11.010","Europe","Germany","Fischer 2016 IGE https://doi.org/10.1016/j.meegid.2015.11.010"
"Pipistrellus pygmaeus","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1404.071439","Europe","Germany","Gloza-Rausch 2008 EID https://dx.doi.org/10.3201%2Feid1404.071439"
"Pipistrellus pygmaeus","Vespertilionidae","https://doi.org/10.1089/vbz.2014.1637","Europe","Hungary","Kemenesi 2014 VBZD https://doi.org/10.1089/vbz.2014.1637"
"Pipistrellus pygmaeus","Vespertilionidae","https://doi.org/10.3390/v10090486","Europe","Denmark","Lazov 2018 Viruses https://doi.org/10.3390/v10090486"
"Pipistrellus pygmaeus","Vespertilionidae","https://doi.org/10.3390/v13061073","Europe","Denmark","Lazov 2021 Viruses https://doi.org/10.3390/v13061073"
"Plecotus auritus","Vespertilionidae","https://doi.org/10.1007/s11262-018-1614-8","Europe","Italy","Lecis 2018 Virus Genes https://doi.org/10.1007/s11262-018-1614-8"
"Plecotus auritus","Vespertilionidae","https://doi.org/10.1186/s12917-017-1307-x","Europe","Italy","Rizzo 2017 BMC Veterinary Research https://doi.org/10.1186/s12917-017-1307-x"
"Plecotus taivanus","Vespertilionidae","https://doi.org/10.1111/zph.12271","Asia","Taiwan","Chen 2016 ZPH https://doi.org/10.1111/zph.12271"
"Scotophilus dinganii","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Scotophilus dinganii","Vespertilionidae","https://doi.org/10.1371/journal.pone.0236971","Africa","Democratic Republic of the Congo, Republic of the Congo","Kumakamba 2021 PLoS ONE https://doi.org/10.1371/journal.pone.0236971"
"Scotophilus dinganii","Vespertilionidae","https://doi.org/10.1101/2021.09.03.458874","Africa","Cameroon","Ntumvi 2021 bioRxiv https://doi.org/10.1101/2021.09.03.458874"
"Scotophilus dinganii","Vespertilionidae","https://doi.org/10.1128/JVI.01953-16","Africa","Kenya","Tao 2017 J Virol https://doi.org/10.1128/JVI.01953-16"
"Scotophilus heathii","Vespertilionidae","http://data.predict.global/","Asia","Bangladesh, China, Myanmar","PREDICT database http://data.predict.global/"
"Scotophilus heathii","Vespertilionidae","https://doi.org/10.1371/journal.pone.0230802","Asia","Myanmar","Valitutto 2020 PLoS ONE https://doi.org/10.1371/journal.pone.0230802"
"Scotophilus heathii","Vespertilionidae","https://doi.org/10.1186/s12985-015-0289-1","Asia","Thailand","Wacharapluesadee 2015 Virology Journal https://doi.org/10.1186/s12985-015-0289-1"
"Scotophilus heathii","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Scotophilus kuhlii","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Scotophilus kuhlii","Vespertilionidae","https://doi.org/10.1111/zph.12362","Asia","Vietnam","Berto 2016 ZPH https://doi.org/10.1111/zph.12362"
"Scotophilus kuhlii","Vespertilionidae","https://doi.org/10.1111/zph.12271","Asia","Taiwan","Chen 2016 ZPH https://doi.org/10.1111/zph.12271"
"Scotophilus kuhlii","Vespertilionidae","http://dx.doi.org/10.1142/S1682648518500063","Asia","Taiwan","Chen 2018 Taiwan Veterinary Journal http://dx.doi.org/10.1142/S1682648518500063"
"Scotophilus kuhlii","Vespertilionidae","https://www.frontiersin.org/articles/10.3389/fmicb.2019.01900/full","Asia","China","Han 2019 Frontiers in Microbiology https://www.frontiersin.org/articles/10.3389/fmicb.2019.01900/full"
"Scotophilus kuhlii","Vespertilionidae","https://doi.org/10.1016/j.meegid.2016.11.029","Asia","Laos, Cambodia","Lacroix 2017 IGE https://doi.org/10.1016/j.meegid.2016.11.029"
"Scotophilus kuhlii","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Scotophilus kuhlii","Vespertilionidae","https://doi.org/10.1142/S1682648515500171","Asia","Taiwan","Su 2016 Taiwan Veterinary Journal https://doi.org/10.1142/S1682648515500171"
"Scotophilus kuhlii","Vespertilionidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Scotophilus kuhlii","Vespertilionidae","https://doi.org/10.1186/s12985-015-0289-1","Asia","Thailand","Wacharapluesadee 2015 Virology Journal https://doi.org/10.1186/s12985-015-0289-1"
"Scotophilus kuhlii","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Scotophilus leucogaster","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Scotophilus leucogaster","Vespertilionidae","https://doi.org/10.1101/2021.09.03.458874","Africa","Cameroon","Ntumvi 2021 bioRxiv https://doi.org/10.1101/2021.09.03.458874"
"Scotophilus nux","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Scotophilus nux","Vespertilionidae","https://doi.org/10.1101/2021.09.03.458874","Africa","Cameroon","Ntumvi 2021 bioRxiv https://doi.org/10.1101/2021.09.03.458874"
"Submyotodon latirostris","Vespertilionidae","https://doi.org/10.1111/zph.12271","Asia","Taiwan","Chen 2016 ZPH https://doi.org/10.1111/zph.12271"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Tylonycteris pachypus","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.1128/JVI.01055-13","Asia","China","Lau 2013 J Virol https://doi.org/10.1128/JVI.01055-13"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.1093/infdis/jiy018","Asia","China","Lau 2018 JID https://doi.org/10.1093/infdis/jiy018"
"Tylonycteris pachypus","Vespertilionidae","https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm","Asia","China","Lau 2021 Hong Kong Medical Journal https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.1038/s41467-020-20458-9","Asia","China","Lau 2021 Nature Communications https://doi.org/10.1038/s41467-020-20458-9"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.1007/s12250-017-3976-9","Asia","China","Liang 2017 Virologica Sinica https://doi.org/10.1007/s12250-017-3976-9"
"Tylonycteris pachypus","Vespertilionidae","http://doi.org/10.1128/JVI.00116-18","Asia","China","Luo 2018 J Virol http://doi.org/10.1128/JVI.00116-18"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.1016/j.virol.2006.02.041","Asia","China","Woo 2006 Virology https://doi.org/10.1016/j.virol.2006.02.041"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Tylonycteris pachypus","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Tylonycteris robustula","Vespertilionidae","https://doi.org/10.1093/infdis/jiy018","Asia","China","Lau 2018 JID https://doi.org/10.1093/infdis/jiy018"
"Tylonycteris robustula","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Vespadelus baverstocki","Vespertilionidae","https://doi.org/10.3390/v11121157","Oceania","Australia","Prada 2019 Viruses https://doi.org/10.3390/v11121157"
"Vespadelus pumilus","Vespertilionidae","https://doi.org/10.1007/s10393-016-1116-x","Oceania","Australia","Smith 2016 EcoHealth https://doi.org/10.1007/s10393-016-1116-x"
"Vespadelus regulus","Vespertilionidae","https://doi.org/10.3390/v11121157","Oceania","Australia","Prada 2019 Viruses https://doi.org/10.3390/v11121157"
"Vespertilio murinus","Vespertilionidae","https://doi.org/10.1371/journal.pone.0252534","Europe","Switzerland","Hardmeier 2021 PLOS ONE https://doi.org/10.1371/journal.pone.0252534"
"Vespertilio sinensis","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Vespertilio sinensis","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
